;texts;labels
2547;merg pull request jwpeterson size ;0
2548;updat traffic ;0
2549;accessor linearsolv use newtonsolv ;0
2550;add clang specif vector pragma ;0
2551;simpl script check stand alon header improv ;0
2552;switch sign integ loop densevector ;0
2553;merg pull request roystgnr tbb warn ;0
2554;made header file conform stand alon compil requir also updat test script dont link test run faster way ;0
2555;use sparselu linear solver fem system euler solver ;0
2556;clean citat ;0
2557;disabl petsc command line argument use command line petsc initi mostli use run simpl exampl valgrind petsc produc sever valgrind warn use disabl valgrind effect suppress ;0
2558;unvinterfac also write unv read test differ file work properli ;0
2559;chang mpi mpi ;0
2560;comment rho ;0
2561;processor read mesh braodcastst processor ;0
2562;also meshdata read write unv file ;0
2563;chang messag print build libgzstream ;0
2564;commit manufactur cvssvn creat tag libmesh ;0
2565;bool argument secur feinterfac invers map respect method inff secur fals bother converg newton algorithm invers map check element contain certain point ;0
2566;ignor file ;0
2567;ignor file ;0
2568;made meshdata frequencysystem bit usabl ;0
2569;mesh common libmesh common mesh config libmesh config ;0
2570;rework pointloc structur pointloc disappear make sens instead pointlocatortre pointlocatorlist use pointlocatorlist caution sinc primarili intend locat closest element point may live element element actual surfac appli volumetr mesh truli intend may happen centroid adjac element closer due extrem distort element ;0
2571;includ file chang name ;0
2572;merg pull request acbauer vtk improv ;0
2573;forgot rto wrap includ ;0
2574;node orphan coarsen refin remov might stay default behavior ;0
2575;comment regard use read xdr soln read xdr soln binari function ;0
2576;miss ifdef enabl infinit element ;0
2577;remov const problem getpot ;0
2578;document ;0
2579;bibtex use address field inproceed ;0
2580;includ std sort ;0
2581;updat citat ;0
2582;bibtex use consist titl capit ;0
2583;ignor third parti placement new warn gcc ;0
2584;partition longer modifi subdomain element suppos could put back desir subdomain realli refer materi properti etc partit also wrote well ben wrote code gener submesh parent mesh one way use want say creat new mesh consist activ element simpli pass two activ elem iter routin rest ;0
2585;ignor warn tbb ;0
2586;perman link dissert ;0
2587;bibtex use endash discover name ;0
2588;comment print command made warn print debug mode ;0
2589;document ;0
2590;implement matrix vector product laspackvector success run ;0
2591;use uniqueptr manag lifetim xdr xdr class ;0
2592;manag lifetim edg qrule uniqueptr ;0
2593;updat traffic ;0
2594;updat traffic ;0
2595;updat statist februari ;0
2596;convert static cast libmesh invalid uint everywher much less type mean much clear ;0
2597;forgot ;0
2598;document new firstorderunsteadysolv capabl ;0
2599;add euler solver option fem system ;0
2600;chang element flag routin exclud element maximum allow level refin statist perform select process ;0
2601;merg pull request roystgnr boundari info cach ;0
2602;remov statemenet ;0
2603;updat citat ;0
2604;remov html cvsignor file probabl prevent footer html file get updat file need add refer sourceforg allow monitor websit traffic ;0
2605;use parallel max elem assert code ;0
2606;comment meshrefin friend seem develop continu problem make elem friend mani class order get access build member ;1
2607;check centroid partition ;0
2608;rework design variabl time order handl ;0
2609;radial code centroid partition ;0
2610;commit manufactur cvssvn creat tag libmesh ;0
2611;merg pull request roystgnr pmax elem ;0
2612;updat fem system new timesolv api ;0
2613;remov extra pair brace didnt make sens ;0
2614;upp dimension gaussian quadratur order significantli admit comput point weight doubl precis alreadi cut digit even may inaccur least close ;0
2615;add subdomainpartition ;0
2616;chang laspack solver use gmre ilu default ;0
2617;document ;0
2618;overli cautiou mani assert slim method work ;0
2619;updat citat ;0
2620;merg branch stat ;0
2621;chang back ;0
2622;laspack oke ;0
2623;sphere transform cartesian spheric coordin ;0
2624;consolid sever repeat method partit algorithm ;0
2625;longer need templat instanti sinc templat function move header file ;0
2626;updat axi loc plot ;0
2627;cover meshdata featur detail ;0
2628;set tick locat automat ;0
2629;add mail list traffic plot ;0
2630;forgot add also call makefil ;0
2631;chang copyright statement includ ;0
2632;chang datatyp avoid warn bit architectur ;0
2633;translat method nodal data store meshdata translat form suitabl mesh write method nodal data visual inspect translat either mesh boundarymesh ;0
2634;increas order linear element meshbas second order test sever element ;0
2635;manag lifetim epetravector map uniqueptr ;0
2636;tecplot macro file ignor list ;0
2637;manag lifetim matrix matrix uniqueptr ;0
2638;chang configur check gcc version newest oldest allow gcc properli detect seri compil instead improperli detect seri compil ;0
2639;addit acronym ;0
2640;bibtex format author name consist ;0
2641;rework meshdata interfac look similar libmesh design like get xyz etc also includ debug test invalid data file ;0
2642;regener public webpag ;0
2643;updat build itanium ;0
2644;chang oper densematrix non virtual caus matrix assembl bottleneck particularli bad compil ditto densevector oper function replac base class virtual must use old virtual behavior expect ;0
2645;document ;0
2646;updat citat ;0
2647;merg pull request jwpeterson gmsh fix ;0
2648;use long int instead long long int bit machin ;0
2649;updat citat ;0
2650;updat citat ;0
2651;add new file unit test makefil ;0
2652;disabl variad macro warn gcc ;0
2653;hard code imag width text doesnt load top titl page ;1
2654;remov spuriou mesh data inclus misc ;0
2655;run bootstrap ;0
2656;remov option paramet meshbas read ;0
2657;steffen daniel dev page ;0
2658;updat makefil file remov meshdata file ;0
2659;remov file associ meshdata class ;0
2660;explicit default initi ;0
2661;move assign initi effici explicit initi make weffc happi ;0
2662;updat statist octob ;0
2663;reorder structur slightli explicit initi constructor ;0
2664;updat config guess config sub ftp gnu org pub gnu config ;0
2665;also height pictur php script ;0
2666;remov unnecessari print statement left develop phase ;0
2667;commit manufactur cvssvn creat tag libmesh ;0
2668;redesign parallel pack rang function ;0
2669;type deduct argument receiv pack rang ;0
2670;dofobject oper ;0
2671;link master report public page ;0
2672;check strstream sstream found ;0
2673;build run elem test ;0
2674;add abil partition take element weight ;0
2675;support write inform record exodusii file ;0
2676;document exampl ;0
2677;html command possibl exampl comment ;0
2678;clean layout css exampl file ;0
2679;remov meshdata output misc doc ;0
2680;run boostrap ;0
2681;ran complex mode ;0
2682;chang work complex mode ;0
2683;segment version titl imag allow word wrap ;0
2684;make upload target upload exist web page withour rebuild doxygen document ;0
2685;explicit initi ;0
2686;remov meshdata mesh class ;0
2687;reorder structur explicit initi ;0
2688;oper return ;0
2689;initi unit test new pack rang code ;0
2690;build new pack rang unit test ;0
2691;run bootstrap ;0
2692;disallow renumb unit test ;0
2693;merg pull request jwpeterson fix build sphere ;0
2694;remov meshdata vtkio interfac ;0
2695;avoid overwrit file meshplot ;0
2696;fill node initi list ;0
2697;distribut compat boundaryinfo unit test ;0
2698;remov meshdata boundaryinfo interfac ;0
2699;firstorderunsteadysolv add dot var dirichlet use init ;0
2700;ostreamproxi assign oper ;0
2701;remov meshdata misc ;0
2702;write serial file work flaw ;0
2703;map invers longer make assumpt dimension specif find invers map point space sit edg eleement use creat gener effici hang node constraint also amr exampl program ;0
2704;run bootstrap ;0
2705;make femsystem numer jacobian robust ;0
2706;defin errno compil necessari ;0
2707;ignor overlength string warn refer elem data ;0
2708;remov meshdata tetgenio interfac ;0
2709;add exodusii write dimens ;0
2710;remov meshdata unvio interfac ;0
2711;revert recent chang system project ;0
2712;explicit initi constructor return oper ;0
2713;fill variabl initi list ;0
2714;pack rang unit test ;0
2715;updat meshbas spatial dimens ;0
2716;set mesh spatial dimens build cube ;0
2717;use libmesh dim rather mesh spatial dimens ;0
2718;add unit test mesh spatial dimens ;0
2719;periodicboundari virtual function might well add virtual destructor safeti sake ;0
2720;run bootstrap ;0
2721;write nodal uniqu valu xda xdr file ;0
2722;add simpl slit mesh test ;0
2723;run bootstrap ;0
2724;bootstrap ;0
2725;test refin project slit mesh ;0
2726;add testrestart slit mesh test ;0
2727;tell exodu number activ element ;0
2728;exampl ;0
2729;clean warn messag ;0
2730;move new comment style automat output html ;0
2731;bother linear search ;0
2732;move new comment style automat output html ;0
2733;script allow exampl convert html ;0
2734;updat citat ;0
2735;remov mesh log includ ;0
2736;parmetispartition slight refactor resiz fill assign ;0
2737;use boundingbox treenod ;0
2738;person app ignor list src app directori ;0
2739;remov meshdata equationsystem ;0
2740;check sourc new web page ;0
2741;php link ;0
2742;new exampl document menu ;0
2743;work script translat exampl php ;0
2744;updat exampl doc ;0
2745;updat exampl automat gener html ;0
2746;remov recent deprec code unit test ;0
2747;merg pull request roystgnr point neighbor coupl ;0
2748;automat gener document exampl ;0
2749;matsettransposenullspac requir petsc ;0
2750;made test header script look cooler color thank mike ;0
2751;made smooth function pure virtual ;0
2752;cvsignor file contrib bin directori ;0
2753;complet code laplacemeshsmooth class note smoother make guarante abl smooth grid complex domain implement simplest possibl algorithm smooth ;0
2754;chang linear search binari search oper petsc matrix ;0
2755;merg pull request jwpeterson mesh data ;0
2756;mesh mode distribut system point ;0
2757;chang mpi configur test includ includ variabl configur work well mpich use mpicc futur would rather mpi configur section need smarter ;0
2758;remov option skip prepar use mesh read option ;0
2759;enabl mesh mode distribut mesh ;0
2760;modifi configur script automat disabl parmeti petsc mpi alreadi disabl also modifi parmeti makefil noth case petsc mpi disabl ;0
2761;check structur new web page ;0
2762;organ includ directori involv ;0
2763;run bootstrap ;0
2764;parmeti need actual code partition soon ;0
2765;check updat code exampl titl page ;0
2766;set svn ignor ;0
2767;configur test restrict keyword support compil ;0
2768;instal instruct ;0
2769;remov download php file ;0
2770;doc html make clean target ;0
2771;renam document boundingbox intersect ;0
2772;document boundingbox function ;0
2773;exampl document ;0
2774;adjoint base refin exampl ;0
2775;document realli get somewher ;0
2776;browser detect script dumb thing internet explod ;0
2777;clean boundingbox api ;0
2778;browser detect php script ;0
2779;conveni variabl name paraview view ;0
2780;restructur fem system get run ;0
2781;let emac use php highlight ;0
2782;updat makefil file ;0
2783;bill pictur ignor list ;0
2784;add new subdomainpartition ;0
2785;merg pull request jwpeterson parmeti refactor ;0
2786;renam main exampl ;0
2787;merg pull request dknez tri fix ;0
2788;updat document automat html gener ;0
2789;exampl list exampl web ;0
2790;adjoint base sensit exampl ;0
2791;download mail list link home page ;0
2792;document exampl ;0
2793;link applic section ;0
2794;document exampl motiv finish ;0
