;texts;labels
1933;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
1934;updat ref file phdo symmetr atom specif ;0
1935;merg remot track branch trunk develop multibinit ;0
1936;trial symmetr danila atom resolv pdo anaddb ;0
1937;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
1938;merg matteo updat stuff ;0
1939;reduc memori alloc phgamma ;0
1940;merg branch develop gitlab abinit org mverstra abinit mjv eph ;0
1941;updat ref ;0
1942;add option fit process ;0
1943;robodoc ;0
1944;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
1945;abirul ;0
1946;remov option fit polynomi coeff fit ;0
1947;remov dimens imaginari part ifc reduc memori usag ;0
1948;reoder subroutin effpot ;0
1949;third vxc rotat method explicit roation matrix turn numer unstabl ;0
1950;compil also continu clean remov typ ;0
1951;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
1952;merg remot track branch trunk develop develop ;0
1953;chang default fockdownsampl indefo ;0
1954;merg mverstra develop mverstra ;0
1955;final applic chang ;0
1956;appli chang hybrid ;0
1957;new version elpa modul ;0
1958;separ hybrid rang hybrid rang dft hybrid rang fock upper routin work ;0
1959;defin new input variabls hybrid mix hybrid mix hybrid rang dft hybrid rang fock ;0
1960;add support ddk ddk init netcdf output optic ;0
1961;merg branch releas ace ;0
1962;merg jollet develop jollet ;0
1963;merg gmatteo develop gmatteo ;0
1964;merg branch releas develop ;0
1965;merg branch develop gitlab trunk abinit develop ;0
1966;merg remot track branch trunk develop multibinit ;0
1967;chang fock downsampl fockdownsampl ;0
1968;thing progress handl care ;0
1969;merg branch ace ace ;0
1970;add fockdownsampl input variabl test real test come later ;0
1971;merg branch develop ace ;0
1972;merg branch releas develop ;0
1973;merg remot track branch trunk develop develop ;0
1974;preliminari version gkk file ;0
1975;merg trunk provision ;0
1976;paral erron disabl etsf remov ;0
1977;merg branch ace ace ;0
1978;make debug happi explicit list libxc cpp var use ;0
1979;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
1980;work refer updat though ;0
1981;add datatyp fit data ;0
1982;merg hotfix ;0
1983;rej patch ;0
1984;merg remot track branch trunk develop develop ;0
1985;use abiref ref ;0
1986;test soc ;0
1987;remov dev use oldrhotwg block routin ;0
1988;add treatmento head wing nspino ;0
1989;work singular ;0
1990;cleanup ;0
1991;test phonon ;0
1992;activ nspinor section ;0
1993;merg conflisct ;0
1994;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
1995;wfd mkrho nspinor ;0
1996;merg remot track branch trunk develop develop ;0
1997;merg remot track branch trunk develop develop ;0
1998;initi ;0
1999;add dataset soc ;0
2000;initi ;0
2001;minor modif initi modifi known problem ;0
2002;declar modifi known problem ;0
2003;merg branch master master ;0
2004;merg branch doc master ;0
2005;suppress comment appli modifi ;0
2006;merg remot track branch merg master doc ;0
2007;add miss new refer tbuildsi new file abiref gnu debug new file abiref nag openmpi new file bob gnu openmp new file buda gnu cuda new file buda intel mpich new file coba intel openmpi new file crono gnu paral new file crono gnu paral new file graphen gnu macport new file ibm ibm poe new file inca gnu mpich new file max gnu dep new file max gnu mpich new file petru nag openmpi new file testf gnu new file tikal gnu cov new file tikal gnu mpich new file tikal intel serial new file ubu gnu packag new file ubu intel openmpi new file ubu intel dfti new file ubu intel mpich ;0
2008;clean refer abicheck buildsi ref delet abiref intel mpich delet amd gfortran crono delet amd gfortran max delet amd open max delet intel yquem delet intel gfortran petru delet intel gfortran toum openmp delet intel gfortran mpich yquem delet intel gfortran shiva distchk delet intel gfortran yquem delet intel gfortran yquem openmp delet intel gfortran bigmac macport delet intel gfortran ktulu delet intel gfortran yquem delet intel gfortran supermac delet intel intel yquem delet intel intel yquem sernofb delet intel nag petru delet intel nag petru serial delet power xlf ibm delet xeon gcc tikal delet xeon gcc tikal cov delet xeon gfortran buda cuda delet xeon gfortran testf delet xeon gfortran testf wompi delet xeon intel green prod delet xeon intel tikal serial delet xeon intel coba delet xeon int coba delet xeon intel buda delet xeon psc tikal delet bob gnu openmpi delet bob intel mpich delet inca gnu debug delet ubu gnu serial delet ubu gnu debug delet ubu gnu openmpi ;0
2009;updat two refer file tbuildsi modifi ubu gnu mpich modifi ubu intel mpich ;0
2010;modif suppress warn messag tbuildsi modifi config spec testfarm conf ;0
2011;updat tabirul abiref gnu debug modifi ;0
2012;init abinit ;0
2013;gwpara sigma nspinor ;0
2014;routin comput soc perturb ;0
2015;merg branch npike abinit develop small bugfix anaddb mrgddb ;0
2016;debug ;0
2017;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
2018;increas tol ;0
2019;work around gcc bug tikal gnu mpich ;0
2020;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
2021;increas tol ;0
2022;merg branch gwsoc gitlab abinit org gmatteo abinit gwsoc ;0
2023;add pseudo test ;0
2024;use abiref file ;0
2025;add test hilbert transform ;0
2026;add support symchi nspinor ;0
2027;use abiref ref ;0
2028;symsigma nspinor ;0
2029;save work ;0
2030;refactor ;0
2031;treat limit chi nspinor ;0
2032;code refactor ;0
2033;add test scr ;0
2034;abiref ref ;0
2035;cohsex spinor ;0
2036;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
2037;abiref ref ;0
2038;chang vmbpt test nspden nspden soc ;0
2039;add support nspden nspinor code ;0
2040;remov obsolet code ;0
2041;add test nspinor ;0
2042;code cleanup ;0
2043;updat ref file use invers merg ;0
2044;merg branch use invers gwsoc ;0
2045;merg trunk ;0
2046;kpthf becom kptn also echo updat refer ;0
2047;allow user modifi paramet hybrid tri avoid print unless user defin ;0
2048;merg branch develop ace ;0
2049;use string dimens name instead ;0
2050;merg branch abirul gitlab trunk abinit abirul ;0
2051;merg branch abirul gitlab abinit org trunk abinit abirul ;0
2052;new execut compil correctli intent warn detect ;0
2053;merg beuken abirul abirul ;0
2054;develop new dummi test program complet still debug ;0
2055;split dummi test ;0
2056;code compil ;0
2057;fake split option makemak ;0
2058;avoid duplic termcolor ;0
2059;use color output warningschk ;0
2060;best output test ;0
2061;progress dfpt use pointer save memori store magn kxc add vxc ;0
2062;merg branch ace gitlab trunk abinit ace ;0
2063;get rid warn pattern wunus valu except intent obtain ;0
2064;clean develop gwcalctyp merg request ;0
2065;final netcdf format optic ;0
2066;merg branch develop gitlab abinit org trunk abinit ddk ;0
2067;merg branch develop ace ;0
2068;merg branch hotfix develop ;0
2069;suppress gwfockmix libxc ;0
2070;fix issu link option argument func test pass func use systemat includ part sigma matrix element ;1
2071;option argument miss size dvxc initi ixc adv calc vhxc use option featur libxc ;0
2072;use ixc adv relat paramet calc vhxc ;0
2073;test work ;0
2074;prevent attack rhotoxc gga nspden requir kernel ;0
2075;deal istwfk nspinor test ;0
2076;icutcoul set hse done top ;0
2077;pattern charact express truncat assign elimin except intent ;0
2078;chang ixc adv ixc sigma src doc also chang ixc hybrid ixc sigma ;0
2079;test extens definit hsex ;0
2080;adjust ref file pass succeed ;0
2081;first step introduc dep optic properti ;0
2082;initi ;0
2083;initi incl file ;0
2084;appli make abiauti ;0
2085;appli src make parent gener doc ;0
2086;merg branch hotfix develop ;0
2087;merg branch develop ace ;0
2088;suppress inadequ restrint use hybrid lda gga ;0
2089;suppress icutcoul rcut libxc ;0
2090;anoth tri ;0
2091;clean input file libxc adjust recent use gwcalctyp ;0
2092;replac ixc adv ixc sigma file except refer ;0
2093;merg branch ace gitlab trunk abinit ace ;0
2094;abi contigu unknown stand alon version libpaw ;0
2095;replac ixc adv ixc sigma input ref file ;0
2096;suppress bxc ;0
2097;merg branch develop abinit gitlab trunk abinit dfpt ;0
2098;renam dfpt routin pawxc dfpt ;0
2099;duplic code libpaw shame ;0
2100;dfpt bxc comput fli zero limit bxc chang ;0
2101;clean ;0
2102;remov useless variabl dfpt mkvxc noncol ;0
2103;merg branch abirul develop ;0
2104;dummi subroutin dummi complet miss includ statement ;0
2105;merg branch develop pouillon ;0
2106;merg pouillon buildsi split prep pouillon ;0
2107;chang ixc adv ixc sigma done everywher ;0
2108;updat ref intent warn ;0
2109;read ixc adv prepar use calc sigx test execut correctli ;0
2110;merg branch develop gitlab abinit org trunk abinit ddk ;0
2111;defin sigma mix member sigparam ;0
2112;merg branch develop gitlab abinit org trunk abinit ddk ;0
2113;reenabl test nag abiref develop ;0
2114;merg branch releas develop ;0
2115;python script calcul raman spectra anaddb output ;0
2116;abilint ;0
2117;merg branch develop gitlab abinit org trunk abinit ddk ;0
2118;move soc test ;0
2119;abilint ;0
2120;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
2121;merg branch develop abinit gitlab trunk abinit elpa ;0
2122;sever adjut new elpa modul elpa ;0
2123;develop test libxc mani function use hyb input variabl also code combin spencer alavi hse function ;0
2124;merg branch develop gitlab abinit org trunk abinit gwsoc ;0
2125;implement possibl option function argument drivexc drivexc main ;0
2126;updat ref abicheck buildsi ref abiref gnu serial libxml ;0
2127;merg branch develop ace ;0
2128;merg branch develop gitlab amartin abinit develop ;0
2129;merg remot track branch trunk develop multibinit ;0
2130;add ddb dtset ddb ;0
2131;make input arg xcdata init option ;0
2132;introduc hyb mix option argument drivexc drivexc main also insid xcdata datastructur ;0
2133;accur document default hyb rang dft hyb rang fock ;0
2134;suppress hyb line refer abirul ;0
2135;merg branch develop ace ;0
2136;merg branch develop ace ;0
2137;updat ref ;0
2138;switch gga gga ;0
2139;merg branch ace ace ;0
2140;document new input variabl hyb mix hyb mix hyb rang dft hyb rang fock ;0
2141;creat new test libxc pseudopotenti includ non linear core correct ;0
2142;right merg trunk ;0
2143;merg trunk conflict resolv ;0
2144;errat problem nag abiref even exclud host ;0
2145;merg branch hotfix develop ;0
2146;adjust toler test ;0
2147;merg npike develop npike ;0
2148;merg branch releas develop ;0
2149;merg branch develop gitlab abinit org trunk abinit ddk ;0
2150;modif raman spec ;0
2151;reenabl two exclud host ;0
2152;document ixc adv ;0
2153;strang max complain previou dealloc code work ;0
2154;tune libxc portabl ;0
2155;merg npike develop npike ;0
2156;typo ;0
2157;add miss declar ;0
2158;develop gga counterpart blyp non linear core correct ;0
2159;updat doc ixc also appli gener doc ;0
2160;updat configur ;0
2161;merg remot track branch trunk develop dfpt noncol ;0
2162;pre updat ;0
2163;fix small typo ;1
2164;resolv merg conflict ;0
2165;updat toler libxc ;0
2166;clean comment etc ;0
2167;abiauti ;0
2168;recov normal default auxc ixc name ixc ;0
2169;merg gmatteo gwsoc gmatteo ;0
2170;updat ref ;0
2171;compil merg updat new calden ;0
2172;multibinit add test anharmon part ionmov chang test ;0
2173;merg remot track branch trunk develop develop ;0
2174;add test multibinit solv conflict trunk ;0
2175;creat psphead modul ;0
2176;outkss kss ;0
2177;remov fsumrul ;0
2178;initi cleanup bse dir ;0
2179;move bound getng sphereboundari fftcore ;0
2180;move kgindex fftcore ;0
2181;move getkgrid get full kgrid get kpt fullbz smpbz testkgrid kpt ;0
2182;encaspul macroav tool macroav ;0
2183;delet rdnpw randac wffreadeigk mkmem remov ;0
2184;move listkk kpt ;0
2185;move setmqgrid memev ;0
2186;move psphed comm pspheasd getdim nclo memev ;0
2187;abilint ;0
2188;move macroin routin dtset ;0
2189;ionmov add option neg frequenc ;0
2190;abilint add miss import ;0
2191;add paht ddb file argument mover ;0
2192;add miss dealloc ;0
2193;updat orbmag ;0
2194;merg local develop branch ;0
2195;merg trunk develop ;0
2196;merg remot track branch trunk develop dfpt noncol ;0
2197;add twist term ;0
2198;add gener train set routin ;0
2199;forgot close debug unit remov anyway merg ;0
2200;long line ;0
2201;eas test abl bring toler lot finger cross belt buckl flap ;0
2202;merg branch develop gitlab mverstra abinit develop ;0
2203;rang tmp gaussian ;0
2204;move mkkpg ;0
2205;move timein time accu time ;0
2206;merg tag start multibinit ;0
2207;merg abilint abilint ;0
2208;eigstern eigtot outbsd smear delta eigd ;0
2209;updat refer output file test ;0
2210;remov invers geometri ;0
2211;move kptfine doubl grid ;0
2212;remov complet gkq fxgkkphase integr gamma alt irredp mkfsqgrid symgamma discuss mjv ;0
2213;input variabl prtfullwf correspond test ;0
2214;abilint ;0
2215;creat elphon modul provid elphon routin ;0
2216;pspin call wrtout everi singl data output ;0
2217;outelph insid elphon ;0
2218;remov lin interpq gam ;0
2219;move test ftgkk ftgkk ;0
2220;ddb ddb hdr ;0
2221;merg branch abilint gitlab abinit org gmatteo abinit abilint ;0
2222;includ def time time declar glob privat ;0
2223;abilint ;0
2224;move mblktyp mblktyp ddb deprec mblktyp ;0
2225;merg remot track branch trunk master develop ;0
2226;hdr dtset hdr ;0
2227;move phase fft mesh ;0
2228;move prttagm prttagm imag parser ;0
2229;version buildbot ;0
2230;use time timer size instead mtim ;0
2231;merg branch abilint gitlab abinit org gmatteo abinit abilint ;0
2232;move aim junk bader ;0
2233;abilint ;0
2234;move timab time ;0
2235;export time accu ;0
2236;stray netcdf write left merg ;0
2237;chang small comment test commit merg trunk ;0
2238;hybrid mont carlo work version veloc verlet hmc todo cleanup sourc file ;0
2239;term orbmag ;0
2240;look like port complex object insid recip ylm work ;0
2241;merg branch develop twist ;0
2242;addit comment chern number ;0
2243;remov explicit test hamk orbmag ;0
2244;orbmag test hamk twist yet ;0
2245;prepar gener partial fraction non collinear compon atom project ;0
2246;paw orbmag ;0
2247;part hamk paw yet ;0
2248;vlocal hamk orbmag ;0
2249;add initi version orbmag ;0
2250;merg trunk problem pawmkrho compil ;0
2251;zero initi magnet dfpt init mag test need ;0
2252;cpp variabl definit remov line wannier function unus variabl warn abirul ;0
2253;add phase twist kinet energi orbmag ;0
2254;merg scfcv minor clash ;0
2255;typo ;0
2256;miss argument full wannier setup interfac ;0
2257;creat routin comput full perturb wavefunct dfpt iscf ;0
2258;merg trunk ;0
2259;updat ref file chang output littl increas avail symmetri allow spgroup recogn check higher ecut kpt magnet non collinear case reason compar literatur though goe symmetri principl spgroup equival apart invers exclud pawspnorb combin nspinor nspden etc ;0
2260;miss logic test commit midnight ;0
2261;miss iatom class test set gener test presenc spin ;0
2262;unifi usag spinatr start adapt symmag oper spin vector alongsid symrel ;0
2263;non mag system doubl symop ;0
2264;tent space group recognit non collinear case ;0
2265;trial gener findsym realli non collinear spin ;0
2266;merg branch develop gitlab trunk abinit develop ;0
2267;document orbmag variabl ;0
2268;merg branch develop gitlab trunk abinit develop ;0
2269;merg conflict phgamma ;0
2270;merg branch twist develop ;0
2271;tri anoth unit convers ;0
2272;seem work version spectral allen eliashberg function need commit even make clash matteo updat clean phgamma ;0
2273;typo comment ;0
